27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,15,27,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
27,27,27,27,27,27,27,15,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,15,15,15,15,15,27,27,27,27,27,27,27,21,21,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27
27,27,27,27,27,21,15,15,15,15,15,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,15,27,27,27,27,27,21,27,27,27,27,27,27,15,27,27,27,27,27,15,15,21,21,21,27,27,27,27,27,27,15,27,15,27,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,15,15,15,27,27,27,27,27,27,27,27,27,27,21,21,21,15,15,15,15,15,15,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,27,27,27,27,15,15,15,27,27,27,27,27
27,27,27,27,21,21,21,27,27,27,27,27,27,27,27,27,21,21,21,27,27,15,27,27,27,15,27,27,27,27,27,21,21,21,27,27,27,27,21,15,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,15,15,27,15,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,21,21,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27
27,27,27,27,27,21,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,15,27,27,15,27,27,27,27,27,27,27,21,27,27,27,27,21,21,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,15,27,27,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,15,27,15,27,15,27,27,27,27,27,15,27,27,27,27,27,27
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,15,15,27,27,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,21,21,21,27,27,27,27,27,27,27,27,27,27,27,27,27,21,15,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,15,27,15,27,27,27,27,15,15,21,27,27,27,27,27
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,15,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,21,27,27,27,27,27,27,27,27,27,27,27,27,27,21,21,21,27,27,27,27,27,27,15,27,27,15,15,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,15,27,15,27,15,27,27,27,27,27,21,21,21,27,27,27,27
27,27,27,27,27,27,15,27,27,27,15,15,27,27,27,27,15,27,27,27,27,27,27,15,15,27,27,27,27,15,15,27,27,27,27,27,15,27,27,27,15,27,27,27,27,27,27,27,27,27,15,27,27,15,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,27,27,27,15,27,27,27,27,15,27,15,27,15,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,15,27,27,27,27,15,15,15,15,15,15,15,27,27,27,27,27,21,27,15,15,15,27
27,27,27,15,15,15,15,27,27,27,15,27,27,27,27,15,15,15,27,27,27,27,27,15,27,27,27,27,27,27,27,15,15,27,27,27,15,15,27,27,15,27,27,27,27,15,27,15,27,27,27,15,27,15,27,15,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,27,27,27,27,27,27,27,15,27,27,27,27,27,15,15,27,27,15,27,27,27,27,27,15,27,27,27,27,27,27,27,15,15,15,27,27,27,27,15,27,15,27,15,27,27,27,27,27,27,27,27,27,15,27,27
