4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,10,0,15,0,0,0,0,0,0,0,4,4,4
4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4
4,4,4,4,4,0,34,0,21,0,21,12,0,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4
4,4,4,4,0,0,0,0,0,0,0,0,11,4,4,4
4,4,4,0,0,4,16,0,17,0,19,0,0,4,4,4
4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,28,4,4,4
4,4,4,4,4,4,4,4,4,4,4,11,4,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4
4,4,4,0,0,0,15,15,15,15,0,11,0,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4
4,4,4,0,0,0,16,0,16,0,17,0,4,4,4,4
4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,0,0,23,0,0,23,0,0,0,0,4,4,4
4,4,4,4,4,7,4,4,7,4,4,11,0,4,4,4
4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4
4,4,4,0,0,0,0,15,15,0,0,0,11,4,4,4
4,4,4,0,0,0,0,0,0,0,0,11,0,4,4,4
4,4,4,0,0,0,0,0,0,16,17,0,21,4,4,4
4,4,4,0,0,0,0,4,4,4,4,4,4,4,4,4
4,4,4,0,0,0,11,0,0,0,0,0,0,4,4,4
4,4,4,15,0,0,0,0,0,0,0,0,0,4,4,4
4,4,4,0,0,11,0,0,0,0,0,0,0,4,4,4
4,4,4,0,0,0,0,23,0,0,0,0,0,4,4,4
4,4,4,4,4,0,0,7,0,0,12,0,0,4,4,4
4,4,4,0,0,0,4,4,4,0,11,0,0,4,4,4
4,4,4,0,0,0,0,0,0,0,0,12,0,4,4,4
4,4,4,0,0,0,0,0,0,0,0,11,0,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4
4,4,4,0,0,0,0,0,35,0,0,0,4,4,4,4
4,4,4,0,0,0,0,0,0,12,4,0,27,4,4,4
4,4,4,0,12,0,4,4,4,4,4,4,4,4,4,4
4,4,4,0,11,0,0,0,0,0,0,0,0,4,4,4
4,4,4,12,0,0,0,0,0,0,0,0,0,4,4,4
4,4,4,11,0,0,0,0,0,0,0,0,4,4,4,4
4,4,4,0,0,23,7,23,23,0,0,0,4,4,4,4
4,4,4,0,12,7,4,7,7,0,0,0,4,4,4,4
4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,28,4,4,4
4,4,4,0,0,0,0,0,0,0,11,12,0,4,4,4
4,4,4,0,0,0,0,0,0,0,0,12,0,4,4,4
4,4,4,0,0,0,0,0,0,0,0,11,12,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,12,4,4,4
4,4,4,0,0,0,0,0,0,0,0,0,11,4,4,4
4,4,4,0,0,0,0,0,34,0,19,0,0,4,4,4
4,4,4,0,0,0,0,4,4,4,4,4,4,4,4,4
4,4,4,32,33,32,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
