14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,0,0,30,0,34,0,31,0,0,10,14,14,14
14,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,14,14,0,0,0,0,0,0,0,0,14,14,14
14,14,14,0,0,14,0,0,0,0,0,0,0,14,14,14
14,14,14,0,0,0,14,14,0,0,0,0,0,14,14,14
14,14,14,0,0,0,0,0,0,11,0,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,11,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,11,14,14,14
14,14,14,0,0,0,0,0,0,0,31,0,0,14,14,14
14,14,14,0,0,0,0,0,0,14,14,14,0,14,14,14
14,14,14,0,0,0,0,11,0,0,0,0,0,14,14,14
14,14,14,0,0,14,13,13,13,13,13,13,13,14,14,14
14,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,0,0,30,0,30,0,30,0,30,0,14,14,14
14,14,14,14,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,14,30,0,30,0,30,0,30,0,0,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
14,14,14,0,0,0,31,0,31,0,31,0,0,14,14,14
14,14,14,0,0,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,0,0,31,0,31,0,0,0,0,14,14,14
14,14,14,14,14,14,14,14,14,14,14,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,11,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,31,14,14,14,14
14,14,14,0,0,0,0,0,0,11,0,14,0,14,14,14
14,14,14,0,0,0,0,14,0,0,0,0,0,14,14,14
14,14,14,0,0,14,0,0,0,0,0,0,0,14,14,14
14,14,14,30,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,14,14,0,0,31,0,0,0,0,0,14,14,14
14,14,14,0,0,0,14,14,14,0,0,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,14,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,14,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,0,14,14,14
14,14,14,0,0,0,0,0,0,0,0,0,14,14,14,14
14,14,14,0,0,0,0,0,11,0,11,0,0,14,14,14
14,14,14,0,33,0,14,13,13,13,13,13,13,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
